phenotype,value_metric,feature,contrast,estimate,SE,df,t.ratio,p.value
low-salinity,corrected_fc,auc_total,72-50,1.8639574645808583,NA,NA,NA,0.9998075292728832
low-salinity,corrected_fc,auc_total,74-50,1.0276896466034948,NA,NA,NA,0.9999999983747316
low-salinity,corrected_fc,auc_total,76-50,3.693830291621074,NA,NA,NA,0.6039869659594662
low-salinity,corrected_fc,auc_total,77-50,4.217273660953202,NA,NA,NA,0.3209249752503257
low-salinity,corrected_fc,auc_total,78-50,10.082491660724779,NA,NA,NA,6.050280387803753e-8
low-salinity,corrected_fc,auc_total,79-50,0.8995906395208539,NA,NA,NA,0.99999999977311
low-salinity,corrected_fc,auc_total,80-50,0.9000908125801832,NA,NA,NA,0.9999999998899309
low-salinity,corrected_fc,auc_total,82-50,2.790999635653458,NA,NA,NA,0.9723107864925399
low-salinity,corrected_fc,auc_total,83-50,0.04111798042963244,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,84-50,-0.04297233695195857,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,85-50,-0.4949274728855375,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-50,4.230700886294722,NA,NA,NA,0.41935180338698874
low-salinity,corrected_fc,auc_total,90-50,1.539553455829127,NA,NA,NA,0.9999966186211465
low-salinity,corrected_fc,auc_total,54-51,5.89789092764086,NA,NA,NA,0.04021980214091214
low-salinity,corrected_fc,auc_total,55-51,-0.95517943002372,NA,NA,NA,0.9999999998046227
low-salinity,corrected_fc,auc_total,57-51,-1.0145283967585481,NA,NA,NA,0.9999999985110797
low-salinity,corrected_fc,auc_total,60-51,-0.7726585486516537,NA,NA,NA,0.9999999999956947
low-salinity,corrected_fc,auc_total,61-51,-0.6777795141107488,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,70-51,-1.3210766751558713,NA,NA,NA,0.999999546311225
low-salinity,corrected_fc,auc_total,71-51,1.273346202015036,NA,NA,NA,0.9999998560918995
low-salinity,corrected_fc,auc_total,72-51,1.3200496406206597,NA,NA,NA,0.9999996323031443
low-salinity,corrected_fc,auc_total,74-51,0.48378182264329617,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,76-51,3.1499224676608755,NA,NA,NA,0.8570962826010072
low-salinity,corrected_fc,auc_total,77-51,3.6733658369930033,NA,NA,NA,0.5978733847720412
low-salinity,corrected_fc,auc_total,78-51,9.53858383676458,NA,NA,NA,3.836710129601073e-7
low-salinity,corrected_fc,auc_total,79-51,0.3556828155606553,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,80-51,0.35618298861998454,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,82-51,2.2470918116932594,NA,NA,NA,0.9982749998757088
low-salinity,corrected_fc,auc_total,83-51,-0.5027898435305662,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,84-51,-0.5868801609121572,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,85-51,-1.0388352968457362,NA,NA,NA,0.9999999984274897
low-salinity,corrected_fc,auc_total,88-51,3.686793062334523,NA,NA,NA,0.6929297485646204
low-salinity,corrected_fc,auc_total,90-51,0.9956456318689284,NA,NA,NA,0.9999999995143465
low-salinity,corrected_fc,auc_total,55-54,-6.85307035766458,NA,NA,NA,0.007870283199577277
low-salinity,corrected_fc,auc_total,57-54,-6.9124193243994085,NA,NA,NA,0.004465364513082548
low-salinity,corrected_fc,auc_total,60-54,-6.670549476292514,NA,NA,NA,0.007318343448251552
low-salinity,corrected_fc,auc_total,61-54,-6.575670441751609,NA,NA,NA,0.009269150246887126
low-salinity,corrected_fc,auc_total,70-54,-7.218967602796732,NA,NA,NA,0.0017169979898827847
low-salinity,corrected_fc,auc_total,71-54,-4.6245447256258245,NA,NA,NA,0.40377467230890096
low-salinity,corrected_fc,auc_total,72-54,-4.577841287020201,NA,NA,NA,0.4093266916594176
low-salinity,corrected_fc,auc_total,74-54,-5.414109104997564,NA,NA,NA,0.1204416629795223
low-salinity,corrected_fc,auc_total,76-54,-2.747968459979985,NA,NA,NA,0.9937928346420346
low-salinity,corrected_fc,auc_total,77-54,-2.224525090647857,NA,NA,NA,0.9997487789964163
low-salinity,corrected_fc,auc_total,78-54,3.64069290912372,NA,NA,NA,0.9308039399093547
low-salinity,corrected_fc,auc_total,79-54,-5.542208112080205,NA,NA,NA,0.06810439819840874
low-salinity,corrected_fc,auc_total,80-54,-5.541707939020876,NA,NA,NA,0.0889318414203103
low-salinity,corrected_fc,auc_total,82-54,-3.650799115947601,NA,NA,NA,0.8883293214867538
low-salinity,corrected_fc,auc_total,83-54,-6.400680771171427,NA,NA,NA,0.015766305272203462
low-salinity,corrected_fc,auc_total,84-54,-6.484771088553018,NA,NA,NA,0.014514920932237496
low-salinity,corrected_fc,auc_total,85-54,-6.936726224486597,NA,NA,NA,0.005530031214545872
low-salinity,corrected_fc,auc_total,88-54,-2.2110978653063373,NA,NA,NA,0.9998817912397002
low-salinity,corrected_fc,auc_total,90-54,-4.902245295771932,NA,NA,NA,0.3174737563377469
low-salinity,corrected_fc,auc_total,57-55,-0.059348966734828146,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,60-55,0.18252088137206623,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,61-55,0.2773999159129712,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,70-55,-0.3658972451321514,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,71-55,2.228525632038756,NA,NA,NA,0.9984971650659721
low-salinity,corrected_fc,auc_total,72-55,2.2752290706443796,NA,NA,NA,0.9976496514356172
low-salinity,corrected_fc,auc_total,74-55,1.4389612526670161,NA,NA,NA,0.9999992381957832
low-salinity,corrected_fc,auc_total,76-55,4.105101897684595,NA,NA,NA,0.46095075821048515
low-salinity,corrected_fc,auc_total,77-55,4.628545267016723,NA,NA,NA,0.22175771915588904
low-salinity,corrected_fc,auc_total,78-55,10.4937632667883,NA,NA,NA,4.493215355338975e-8
low-salinity,corrected_fc,auc_total,79-55,1.3108622455843753,NA,NA,NA,0.9999997410885743
low-salinity,corrected_fc,auc_total,80-55,1.3113624186437045,NA,NA,NA,0.999999859926257
low-salinity,corrected_fc,auc_total,82-55,3.2022712417169794,NA,NA,NA,0.9200025558933271
low-salinity,corrected_fc,auc_total,83-55,0.45238958649315375,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,84-55,0.36829926911156274,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,85-55,-0.0836558668220162,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-55,4.641972492358243,NA,NA,NA,0.30134457188192265
low-salinity,corrected_fc,auc_total,90-55,1.9508250618926484,NA,NA,NA,0.9998743893939803
low-salinity,corrected_fc,auc_total,60-57,0.24186984810689438,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,61-57,0.33674888264779934,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,70-57,-0.30654827839732324,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,71-57,2.287874598773584,NA,NA,NA,0.9965165139546801
low-salinity,corrected_fc,auc_total,72-57,2.3345780373792078,NA,NA,NA,0.9946906733822497
low-salinity,corrected_fc,auc_total,74-57,1.4983102194018443,NA,NA,NA,0.9999968888687416
low-salinity,corrected_fc,auc_total,76-57,4.164450864419424,NA,NA,NA,0.36500750562619944
low-salinity,corrected_fc,auc_total,77-57,4.6878942337515515,NA,NA,NA,0.15616500461148464
low-salinity,corrected_fc,auc_total,78-57,10.553112233523128,NA,NA,NA,1.2806705917967065e-8
low-salinity,corrected_fc,auc_total,79-57,1.3702112123192034,NA,NA,NA,0.999998760316946
low-salinity,corrected_fc,auc_total,80-57,1.3707113853785327,NA,NA,NA,0.9999993456519891
low-salinity,corrected_fc,auc_total,82-57,3.2616202084518076,NA,NA,NA,0.8776924467384359
low-salinity,corrected_fc,auc_total,83-57,0.5117385532279819,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,84-57,0.4276482358463909,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,85-57,-0.024306900087188055,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-57,4.701321459093071,NA,NA,NA,0.22767751362343025
low-salinity,corrected_fc,auc_total,90-57,2.0101740286274765,NA,NA,NA,0.9996578747671769
low-salinity,corrected_fc,auc_total,61-60,0.09487903454090496,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,70-60,-0.5484181265042176,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,71-60,2.0460047506666896,NA,NA,NA,0.9992532316839248
low-salinity,corrected_fc,auc_total,72-60,2.0927081892723134,NA,NA,NA,0.9987600020910632
low-salinity,corrected_fc,auc_total,74-60,1.25644037129495,NA,NA,NA,0.9999998872892876
low-salinity,corrected_fc,auc_total,76-60,3.922581016312529,NA,NA,NA,0.474386769487803
low-salinity,corrected_fc,auc_total,77-60,4.446024385644657,NA,NA,NA,0.22326954282346168
low-salinity,corrected_fc,auc_total,78-60,10.311242385416234,NA,NA,NA,2.451718983387252e-8
low-salinity,corrected_fc,auc_total,79-60,1.128341364212309,NA,NA,NA,0.9999999704638458
low-salinity,corrected_fc,auc_total,80-60,1.1288415372716383,NA,NA,NA,0.9999999852001691
low-salinity,corrected_fc,auc_total,82-60,3.019750360344913,NA,NA,NA,0.935487307079305
low-salinity,corrected_fc,auc_total,83-60,0.2698687051210875,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,84-60,0.1857783877394965,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,85-60,-0.26617674819408244,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-60,4.459451610986177,NA,NA,NA,0.3099899735994138
low-salinity,corrected_fc,auc_total,90-60,1.7683041805205821,NA,NA,NA,0.9999558603163585
low-salinity,corrected_fc,auc_total,70-61,-0.6432971610451226,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,71-61,1.9511257161257847,NA,NA,NA,0.9996520193471989
low-salinity,corrected_fc,auc_total,72-61,1.9978291547314084,NA,NA,NA,0.999399417737439
low-salinity,corrected_fc,auc_total,74-61,1.161561336754045,NA,NA,NA,0.9999999779033841
low-salinity,corrected_fc,auc_total,76-61,3.8277019817716242,NA,NA,NA,0.5278603711754833
low-salinity,corrected_fc,auc_total,77-61,4.351145351103752,NA,NA,NA,0.2611204205468297
low-salinity,corrected_fc,auc_total,78-61,10.21636335087533,NA,NA,NA,3.568698170308693e-8
low-salinity,corrected_fc,auc_total,79-61,1.033462329671404,NA,NA,NA,0.9999999953918522
low-salinity,corrected_fc,auc_total,80-61,1.0339625027307333,NA,NA,NA,0.9999999977238128
low-salinity,corrected_fc,auc_total,82-61,2.924871325804008,NA,NA,NA,0.9535538013651061
low-salinity,corrected_fc,auc_total,83-61,0.17498967058018255,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,84-61,0.09089935319859155,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,85-61,-0.3610557827349874,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-61,4.364572576445272,NA,NA,NA,0.35341697327228316
low-salinity,corrected_fc,auc_total,90-61,1.6734251459796772,NA,NA,NA,0.9999837619602383
low-salinity,corrected_fc,auc_total,71-70,2.5944228771709072,NA,NA,NA,0.9795524536969903
low-salinity,corrected_fc,auc_total,72-70,2.641126315776531,NA,NA,NA,0.971653557035827
low-salinity,corrected_fc,auc_total,74-70,1.8048584977991675,NA,NA,NA,0.9998888722355972
low-salinity,corrected_fc,auc_total,76-70,4.470999142816747,NA,NA,NA,0.2139512853793467
low-salinity,corrected_fc,auc_total,77-70,4.994442512148875,NA,NA,NA,0.07708608044713716
low-salinity,corrected_fc,auc_total,78-70,10.859660511920453,NA,NA,NA,2.9847873062038843e-9
low-salinity,corrected_fc,auc_total,79-70,1.6767594907165266,NA,NA,NA,0.9999349587198478
low-salinity,corrected_fc,auc_total,80-70,1.677259663775856,NA,NA,NA,0.9999638589018578
low-salinity,corrected_fc,auc_total,82-70,3.568168486849131,NA,NA,NA,0.740849722911006
low-salinity,corrected_fc,auc_total,83-70,0.8182868316253051,NA,NA,NA,0.9999999999894674
low-salinity,corrected_fc,auc_total,84-70,0.7341965142437141,NA,NA,NA,0.9999999999995351
low-salinity,corrected_fc,auc_total,85-70,0.2822413783101352,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-70,5.007869737490394,NA,NA,NA,0.12485138788639238
low-salinity,corrected_fc,auc_total,90-70,2.3167223070247998,NA,NA,NA,0.9965357669464168
low-salinity,corrected_fc,auc_total,72-71,0.04670343860562376,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,74-71,-0.7895643793717397,NA,NA,NA,0.9999999999970282
low-salinity,corrected_fc,auc_total,76-71,1.8765762656458396,NA,NA,NA,0.9998894442236599
low-salinity,corrected_fc,auc_total,77-71,2.4000196349779674,NA,NA,NA,0.9948543933574883
low-salinity,corrected_fc,auc_total,78-71,8.265237634749544,NA,NA,NA,6.852741134211193e-5
low-salinity,corrected_fc,auc_total,79-71,-0.9176633864543806,NA,NA,NA,0.9999999997782613
low-salinity,corrected_fc,auc_total,80-71,-0.9171632133950514,NA,NA,NA,0.9999999998919107
low-salinity,corrected_fc,auc_total,82-71,0.9737456096782235,NA,NA,NA,0.9999999999021375
low-salinity,corrected_fc,auc_total,83-71,-1.7761360455456021,NA,NA,NA,0.9999399595885516
low-salinity,corrected_fc,auc_total,84-71,-1.8602263629271931,NA,NA,NA,0.9998864336398731
low-salinity,corrected_fc,auc_total,85-71,-2.312181498860772,NA,NA,NA,0.9969571788714506
low-salinity,corrected_fc,auc_total,88-71,2.413446860319487,NA,NA,NA,0.9971981360838054
low-salinity,corrected_fc,auc_total,90-71,-0.2777005701461075,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,74-72,-0.8362678179773635,NA,NA,NA,0.9999999999860223
low-salinity,corrected_fc,auc_total,76-72,1.8298728270402158,NA,NA,NA,0.9999157787034958
low-salinity,corrected_fc,auc_total,77-72,2.3533161963723437,NA,NA,NA,0.9955297872226483
low-salinity,corrected_fc,auc_total,78-72,8.21853419614392,NA,NA,NA,6.466115698544606e-5
low-salinity,corrected_fc,auc_total,79-72,-0.9643668250600044,NA,NA,NA,0.9999999991684223
low-salinity,corrected_fc,auc_total,80-72,-0.9638666520006751,NA,NA,NA,0.9999999995972452
low-salinity,corrected_fc,auc_total,82-72,0.9270421710725998,NA,NA,NA,0.99999999996001
low-salinity,corrected_fc,auc_total,83-72,-1.8228394841512259,NA,NA,NA,0.9998877804253818
low-salinity,corrected_fc,auc_total,84-72,-1.9069298015328169,NA,NA,NA,0.9997956965736412
low-salinity,corrected_fc,auc_total,85-72,-2.358884937466396,NA,NA,NA,0.9953800939763873
low-salinity,corrected_fc,auc_total,88-72,2.3667434217138634,NA,NA,NA,0.9976099722941802
low-salinity,corrected_fc,auc_total,90-72,-0.32440400875173125,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,76-74,2.6661406450175793,NA,NA,NA,0.9776209260158805
low-salinity,corrected_fc,auc_total,77-74,3.189584014349707,NA,NA,NA,0.8628348487453708
low-salinity,corrected_fc,auc_total,78-74,9.054802014121284,NA,NA,NA,3.7432821968774732e-06
low-salinity,corrected_fc,auc_total,79-74,-0.12809900708264088,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,80-74,-0.12759883402331162,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,82-74,1.7633099890499633,NA,NA,NA,0.9999770417733803
low-salinity,corrected_fc,auc_total,83-74,-0.9865716661738624,NA,NA,NA,0.9999999994537246
low-salinity,corrected_fc,auc_total,84-74,-1.0706619835554534,NA,NA,NA,0.9999999974039874
low-salinity,corrected_fc,auc_total,85-74,-1.5226171194890323,NA,NA,NA,0.9999971371300875
low-salinity,corrected_fc,auc_total,88-74,3.203011239691227,NA,NA,NA,0.9079550953809947
low-salinity,corrected_fc,auc_total,90-74,0.5118638092256322,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,77-76,0.5234433693321279,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,78-76,6.388661369103705,NA,NA,NA,0.0156580721487527
low-salinity,corrected_fc,auc_total,79-76,-2.79423965210022,NA,NA,NA,0.9415784048517821
low-salinity,corrected_fc,auc_total,80-76,-2.793739479040891,NA,NA,NA,0.9580006198851925
low-salinity,corrected_fc,auc_total,82-76,-0.902830655967616,NA,NA,NA,0.9999999999853588
low-salinity,corrected_fc,auc_total,83-76,-3.6527123111914417,NA,NA,NA,0.6453396504612041
low-salinity,corrected_fc,auc_total,84-76,-3.7368026285730327,NA,NA,NA,0.618341867557082
low-salinity,corrected_fc,auc_total,85-76,-4.188757764506612,NA,NA,NA,0.39409235943508836
low-salinity,corrected_fc,auc_total,88-76,0.5368705946736476,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,90-76,-2.154276835791947,NA,NA,NA,0.9992349978038688
low-salinity,corrected_fc,auc_total,78-77,5.865217999771577,NA,NA,NA,0.04960548867659498
low-salinity,corrected_fc,auc_total,79-77,-3.317683021432348,NA,NA,NA,0.7494271106483403
low-salinity,corrected_fc,auc_total,80-77,-3.317182848373019,NA,NA,NA,0.7994840218110414
low-salinity,corrected_fc,auc_total,82-77,-1.426274025299744,NA,NA,NA,0.9999997299200358
low-salinity,corrected_fc,auc_total,83-77,-4.17615568052357,NA,NA,NA,0.3591660504113954
low-salinity,corrected_fc,auc_total,84-77,-4.260245997905161,NA,NA,NA,0.33773298859696865
low-salinity,corrected_fc,auc_total,85-77,-4.7122011338387395,NA,NA,NA,0.17661554392947498
low-salinity,corrected_fc,auc_total,88-77,0.013427225341519744,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,90-77,-2.677720205124075,NA,NA,NA,0.9836449192356198
low-salinity,corrected_fc,auc_total,79-78,-9.182901021203925,NA,NA,NA,7.683571192629302e-7
low-salinity,corrected_fc,auc_total,80-78,-9.182400848144596,NA,NA,NA,1.8537796713236077e-6
low-salinity,corrected_fc,auc_total,82-78,-7.291492025071321,NA,NA,NA,0.0027164891136622904
low-salinity,corrected_fc,auc_total,83-78,-10.041373680295147,NA,NA,NA,9.491378871739897e-8
low-salinity,corrected_fc,auc_total,84-78,-10.125463997676738,NA,NA,NA,9.310402693252229e-8
low-salinity,corrected_fc,auc_total,85-78,-10.577419133610316,NA,NA,NA,2.2682275391261442e-08
low-salinity,corrected_fc,auc_total,88-78,-5.851790774430057,NA,NA,NA,0.0801347515265759
low-salinity,corrected_fc,auc_total,90-78,-8.542938204895652,NA,NA,NA,4.477648756839869e-5
low-salinity,corrected_fc,auc_total,80-79,5.001730593292564e-4,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,82-79,1.8914089961326042,NA,NA,NA,0.9998470387088882
low-salinity,corrected_fc,auc_total,83-79,-0.8584726590912215,NA,NA,NA,0.9999999999355769
low-salinity,corrected_fc,auc_total,84-79,-0.9425629764728125,NA,NA,NA,0.9999999996008903
low-salinity,corrected_fc,auc_total,85-79,-1.3945181124063915,NA,NA,NA,0.999998866995675
low-salinity,corrected_fc,auc_total,88-79,3.331110246773868,NA,NA,NA,0.8249048466246613
low-salinity,corrected_fc,auc_total,90-79,0.6399628163082731,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,82-80,1.890908823073275,NA,NA,NA,0.9999076011298311
low-salinity,corrected_fc,auc_total,83-80,-0.8589728321505508,NA,NA,NA,0.999999999968499
low-salinity,corrected_fc,auc_total,84-80,-0.9430631495321418,NA,NA,NA,0.9999999998001324
low-salinity,corrected_fc,auc_total,85-80,-1.3950182854657207,NA,NA,NA,0.9999993861537612
low-salinity,corrected_fc,auc_total,88-80,3.3306100737145385,NA,NA,NA,0.8606294442677713
low-salinity,corrected_fc,auc_total,90-80,0.6394626432489439,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,83-82,-2.7498816552238257,NA,NA,NA,0.9788846013048866
low-salinity,corrected_fc,auc_total,84-82,-2.8339719726054167,NA,NA,NA,0.9729156192871865
low-salinity,corrected_fc,auc_total,85-82,-3.2859271085389956,NA,NA,NA,0.8887599625729732
low-salinity,corrected_fc,auc_total,88-82,1.4397012506412636,NA,NA,NA,0.9999998681079202
low-salinity,corrected_fc,auc_total,90-82,-1.251446179824331,NA,NA,NA,0.9999999853007993
low-salinity,corrected_fc,auc_total,84-83,-0.084090317381591,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,85-83,-0.53604545331517,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-83,4.189582905865089,NA,NA,NA,0.45819120599966046
low-salinity,corrected_fc,auc_total,90-83,1.4984354753994946,NA,NA,NA,0.9999983102369109
low-salinity,corrected_fc,auc_total,85-84,-0.45195513593357894,NA,NA,NA,1
low-salinity,corrected_fc,auc_total,88-84,4.27367322324668,NA,NA,NA,0.43370106224264804
low-salinity,corrected_fc,auc_total,90-84,1.5825257927810856,NA,NA,NA,0.9999959466740813
low-salinity,corrected_fc,auc_total,88-85,4.725628359180259,NA,NA,NA,0.24970482971200458
low-salinity,corrected_fc,auc_total,90-85,2.0344809287146646,NA,NA,NA,0.9996959337877288
low-salinity,corrected_fc,auc_total,90-88,-2.6911474304655947,NA,NA,NA,0.9903459808705954
low-salinity,corrected_fc,delta_auc_late_minus_early,48-47,2.5443221380270153,NA,NA,NA,0.10880126330702278
low-salinity,corrected_fc,delta_auc_late_minus_early,49-47,1.7266096452797952,NA,NA,NA,0.7521680366047939
low-salinity,corrected_fc,delta_auc_late_minus_early,50-47,0.09664619594823032,NA,NA,NA,1
low-salinity,corrected_fc,delta_auc_late_minus_early,51-47,-0.2545528237454344,NA,NA,NA,1
low-salinity,corrected_fc,delta_auc_late_minus_early,54-47,3.0333711444821563,NA,NA,NA,0.05087688049985417
low-salinity,corrected_fc,delta_auc_late_minus_early,55-47,-0.6177928087882338,NA,NA,NA,0.9999999824791399
low-salinity,corrected_fc,delta_auc_late_minus_early,57-47,-0.45344710613409367,NA,NA,NA,0.9999999999572857
low-salinity,corrected_fc,delta_auc_late_minus_early,60-47,-0.78590461990771,NA,NA,NA,0.9999948743969211
low-salinity,corrected_fc,delta_auc_late_minus_early,61-47,-0.6548842648305349,NA,NA,NA,0.9999998604352199
low-salinity,corrected_fc,delta_auc_late_minus_early,70-47,-1.1505884992985744,NA,NA,NA,0.9968064684669238
